lower bin	upper bin	clr prior value
-19.535094249843965	-19.495686193243152	3.068271019914363e-05
-19.495686193243152	-19.45627813664234	0.0
-19.45627813664234	-19.416870080041527	0.0
-19.416870080041527	-19.377462023440714	0.0
-19.377462023440714	-19.3380539668399	0.0
-19.3380539668399	-19.298645910239085	0.0
-19.298645910239085	-19.259237853638272	0.0
-19.259237853638272	-19.21982979703746	3.068271019914363e-05
-19.21982979703746	-19.180421740436646	0.0
-19.180421740436646	-19.141013683835833	0.0
-19.141013683835833	-19.10160562723502	3.068271019914363e-05
-19.10160562723502	-19.062197570634208	3.068271019914363e-05
-19.062197570634208	-19.022789514033395	0.0
-19.022789514033395	-18.983381457432582	3.068271019914363e-05
-18.983381457432582	-18.94397340083177	3.068271019914363e-05
-18.94397340083177	-18.904565344230956	3.068271019914363e-05
-18.904565344230956	-18.86515728763014	0.0
-18.86515728763014	-18.825749231029327	3.068271019914363e-05
-18.825749231029327	-18.786341174428514	3.068271019914363e-05
-18.786341174428514	-18.7469331178277	0.00012273084079657452
-18.7469331178277	-18.70752506122689	0.00012273084079657452
-18.70752506122689	-18.668117004626076	9.20481305974309e-05
-18.668117004626076	-18.628708948025263	0.0
-18.628708948025263	-18.58930089142445	9.20481305974309e-05
-18.58930089142445	-18.549892834823638	6.136542039828726e-05
-18.549892834823638	-18.510484778222825	3.068271019914363e-05
-18.510484778222825	-18.471076721622012	9.20481305974309e-05
-18.471076721622012	-18.4316686650212	6.136542039828726e-05
-18.4316686650212	-18.392260608420383	0.00021477897139398608
-18.392260608420383	-18.35285255181957	0.00015341355099571816
-18.35285255181957	-18.313444495218757	0.00015341355099571816
-18.313444495218757	-18.274036438617944	6.136542039828726e-05
-18.274036438617944	-18.23462838201713	6.136542039828726e-05
-18.23462838201713	-18.19522032541632	9.20481305974309e-05
-18.19522032541632	-18.155812268815506	0.0002761443917922927
-18.155812268815506	-18.116404212214693	0.0001840962611948618
-18.116404212214693	-18.07699615561388	9.20481305974309e-05
-18.07699615561388	-18.037588099013067	9.20481305974309e-05
-18.037588099013067	-17.998180042412255	0.00012273084079657452
-17.998180042412255	-17.95877198581144	0.00021477897139398608
-17.95877198581144	-17.919363929210625	0.00024546168159314904
-17.919363929210625	-17.879955872609813	0.00012273084079657452
-17.879955872609813	-17.840547816009	0.00039887523258886725
-17.840547816009	-17.801139759408187	0.00021477897139400543
-17.801139759408187	-17.761731702807374	0.00033750981219058
-17.761731702807374	-17.72232364620656	0.0002761443917922927
-17.72232364620656	-17.68291558960575	0.00033750981219058
