lower bin	upper bin	clr prior value
-19.86300635987917	-19.82382823846029	2.9499167843298244e-05
-19.82382823846029	-19.784650117041412	0.0
-19.784650117041412	-19.745471995622534	0.0
-19.745471995622534	-19.706293874203656	0.0
-19.706293874203656	-19.667115752784778	0.0
-19.667115752784778	-19.627937631365903	2.9499167843300917e-05
-19.627937631365903	-19.588759509947025	0.0
-19.588759509947025	-19.549581388528146	0.0
-19.549581388528146	-19.510403267109268	0.0
-19.510403267109268	-19.47122514569039	0.0
-19.47122514569039	-19.43204702427151	0.0
-19.43204702427151	-19.392868902852634	2.9499167843298244e-05
-19.392868902852634	-19.353690781433755	0.0
-19.353690781433755	-19.314512660014877	2.9499167843298244e-05
-19.314512660014877	-19.275334538596	2.9499167843298244e-05
-19.275334538596	-19.236156417177124	0.0
-19.236156417177124	-19.196978295758246	8.849750352989473e-05
-19.196978295758246	-19.157800174339368	0.0
-19.157800174339368	-19.11862205292049	0.0
-19.11862205292049	-19.07944393150161	8.849750352989473e-05
-19.07944393150161	-19.040265810082733	8.849750352989473e-05
-19.040265810082733	-19.001087688663855	2.9499167843298244e-05
-19.001087688663855	-18.961909567244977	0.00011799667137319297
-18.961909567244977	-18.9227314458261	0.00017699500705978946
-18.9227314458261	-18.88355332440722	5.899833568659649e-05
-18.88355332440722	-18.844375202988346	5.8998335686601834e-05
-18.844375202988346	-18.805197081569467	2.9499167843298244e-05
-18.805197081569467	-18.76601896015059	0.00014749583921649123
-18.76601896015059	-18.72684083873171	5.899833568659649e-05
-18.72684083873171	-18.687662717312833	0.00014749583921649123
-18.687662717312833	-18.648484595893954	0.0
-18.648484595893954	-18.609306474475076	8.849750352989473e-05
-18.609306474475076	-18.570128353056198	2.9499167843298244e-05
-18.570128353056198	-18.53095023163732	8.849750352989473e-05
-18.53095023163732	-18.49177211021844	2.9499167843298244e-05
-18.49177211021844	-18.452593988799563	8.849750352989473e-05
-18.452593988799563	-18.41341586738069	0.00020649417490310645
-18.41341586738069	-18.37423774596181	0.00017699500705978946
-18.37423774596181	-18.335059624542932	0.00014749583921649123
-18.335059624542932	-18.295881503124054	0.00023599334274638595
-18.295881503124054	-18.256703381705176	0.0002654925105896842
-18.256703381705176	-18.217525260286298	0.00014749583921649123
-18.217525260286298	-18.17834713886742	0.00011799667137319297
-18.17834713886742	-18.13916901744854	0.00017699500705978946
-18.13916901744854	-18.099990896029663	0.00029499167843298246
-18.099990896029663	-18.060812774610785	0.00014749583921649123
-18.060812774610785	-18.02163465319191	0.00023599334274640733
-18.02163465319191	-17.982456531773032	0.0002654925105896842
-17.982456531773032	-17.943278410354154	0.00041298834980617544
-17.943278410354154	-17.904100288935275	0.0005014858533360702
-17.904100288935275	-17.864922167516397	0.00041298834980617544
-17.864922167516397	-17.82574404609752	0.0003539900141195789
-17.82574404609752	-17.78656592467864	0.00038348918196287715
-17.78656592467864	-17.747387803259763	0.0005014858533360702
-17.747387803259763	-17.708209681840884	0.00041298834980617544
-17.708209681840884	-17.669031560422006	0.0005899833568659649
-17.669031560422006	-17.629853439003128	0.0003539900141195789
-17.629853439003128	-17.59067531758425	0.0003539900141195789
-17.59067531758425	-17.551497196165375	0.0008259766996124258
-17.551497196165375	-17.512319074746497	0.0007964775317690525
-17.512319074746497	-17.47314095332762	0.0007079800282391578
-17.47314095332762	-17.43396283190874	0.001091469210202035
-17.43396283190874	-17.394784710489862	0.0008849750352989472
-17.394784710489862	-17.355606589070984	0.000855475867455649
-17.355606589070984	-17.316428467652106	0.0005899833568659649
-17.316428467652106	-17.277250346233227	0.0008849750352989472
-17.277250346233227	-17.23807222481435	0.0007669783639257543
-17.23807222481435	-17.198894103395475	0.0009734725388289303
-17.198894103395475	-17.159715981976596	0.001327462552948421
-17.159715981976596	-17.120537860557718	0.0011504675458886315
-17.120537860557718	-17.08135973913884	0.0013864608886350175
-17.08135973913884	-17.04218161771996	0.0012389650494185262
-17.04218161771996	-17.003003496301083	0.0009144742031422456
-17.003003496301083	-16.963825374882205	0.0014454592243216139
-16.963825374882205	-16.924647253463327	0.0012979633851051226
-16.924647253463327	-16.88546913204445	0.0014454592243216139
-16.88546913204445	-16.84629101062557	0.001592955063538105
-16.84629101062557	-16.807112889206692	0.0016814525670679997
-16.807112889206692	-16.767934767787814	0.0016814525670679997
-16.767934767787814	-16.72875664636894	0.0020354425811877634
-16.72875664636894	-16.68957852495006	0.00218293842040407
-16.68957852495006	-16.650400403531183	0.001710951734911298
-16.650400403531183	-16.611222282112305	0.002064941749030877
-16.611222282112305	-16.572044160693427	0.0021239400847174734
-16.572044160693427	-16.53286603927455	0.0025074292666803504
-16.53286603927455	-16.49368791785567	0.0023894325953071577
-16.49368791785567	-16.454509796436792	0.002064941749030877
-16.454509796436792	-16.415331675017914	0.002300935091777263
-16.415331675017914	-16.37615355359904	0.0030974126235465966
-16.37615355359904	-16.33697543218016	0.0030384142878597193
-16.33697543218016	-16.297797310761283	0.003451402637665894
-16.297797310761283	-16.258619189342404	0.002595926770210245
-16.258619189342404	-16.219441067923526	0.0032154092949195088
-16.219441067923526	-16.180262946504648	0.0029794159521731225
-16.180262946504648	-16.14108482508577	0.0032154092949195088
-16.14108482508577	-16.10190670366689	0.003451402637665894
-16.10190670366689	-16.062728582248013	0.003008915120016421
-16.062728582248013	-16.023550460829135	0.003805392651785473
-16.023550460829135	-15.984372339410259	0.0037758934839423465
-15.984372339410259	-15.94519421799138	0.004188881833748351
-15.94519421799138	-15.906016096572502	0.004247880169434947
-15.906016096572502	-15.866837975153626	0.004070885162375342
-15.866837975153626	-15.827659853734747	0.00454287184786793
-15.827659853734747	-15.78848173231587	0.004778865190614315
-15.78848173231587	-15.749303610896991	0.005162354372577192
-15.749303610896991	-15.710125489478113	0.005604841890226666
-15.710125489478113	-15.670947368059235	0.005604841890226666
-15.670947368059235	-15.631769246640356	0.005604841890226666
-15.631769246640356	-15.59259112522148	0.005457346051010422
-15.59259112522148	-15.553413003802602	0.007463289464354455
-15.553413003802602	-15.514234882383724	0.006253823582779228
-15.514234882383724	-15.475056760964847	0.006873306107488803
-15.475056760964847	-15.435878639545969	0.00705030111454828
-15.435878639545969	-15.39670051812709	0.006548815261212209
-15.39670051812709	-15.357522396708212	0.006519316093368911
-15.357522396708212	-15.318344275289334	0.007227296121608069
-15.318344275289334	-15.279166153870456	0.0074927886321977544
-15.279166153870456	-15.239988032451578	0.0074927886321977544
-15.239988032451578	-15.200809911032701	0.00775828114278779
-15.200809911032701	-15.161631789613823	0.008141770324750315
-15.161631789613823	-15.122453668194945	0.008466261171026595
-15.122453668194945	-15.083275546776068	0.008820251185146575
-15.083275546776068	-15.04409742535719	0.008525259506713193
-15.04409742535719	-15.004919303938312	0.008879249520832772
-15.004919303938312	-14.965741182519434	0.008997246192205963
-14.965741182519434	-14.926563061100556	0.009026745360049262
-14.926563061100556	-14.887384939681677	0.009203740367109052
-14.887384939681677	-14.848206818262799	0.009498732045542035
-14.848206818262799	-14.80902869684392	0.010472204584370877
-14.80902869684392	-14.769850575425044	0.010177212905938354
-14.769850575425044	-14.730672454006166	0.010796695430647157
-14.730672454006166	-14.69149433258729	0.009970718731035257
-14.69149433258729	-14.652316211168412	0.011681670465946105
-14.652316211168412	-14.613138089749533	0.011711169633789402
-14.613138089749533	-14.573959968330655	0.012566645501245052
-14.573959968330655	-14.534781846911777	0.011622672130259507
-14.534781846911777	-14.495603725492899	0.012360151326341964
-14.495603725492899	-14.45642560407402	0.012802638843991437
-14.45642560407402	-14.417247482655142	0.011858665473005894
-14.417247482655142	-14.378069361236266	0.01277313967614872
-14.378069361236266	-14.338891239817388	0.013805610550663577
-14.338891239817388	-14.29971311839851	0.014425093075372842
-14.29971311839851	-14.260534996979633	0.014572588914589993
-14.260534996979633	-14.221356875560755	0.014454592243216139
-14.221356875560755	-14.182178754141876	0.015487063117731577
-14.182178754141876	-14.143000632722998	0.014720084753805823
-14.143000632722998	-14.10382251130412	0.01560505978910477
-14.10382251130412	-14.064644389885242	0.01649003482440372
-14.064644389885242	-14.025466268466364	0.017168515684799577
-14.025466268466364	-13.986288147047485	0.016814525670679998
-13.986288147047485	-13.947110025628609	0.015221570607142585
-13.947110025628609	-13.90793190420973	0.017080018181269682
-13.90793190420973	-13.868753782790854	0.01767000153813645
-13.868753782790854	-13.829575661371976	0.018407480734218103
-13.829575661371976	-13.790397539953098	0.01781749737735214
-13.790397539953098	-13.75121941853422	0.018879467419710878
-13.75121941853422	-13.712041297115341	0.01946945077657684
-13.712041297115341	-13.672863175696463	0.019410452440890246
-13.672863175696463	-13.633685054277585	0.01994143746206961
-13.633685054277585	-13.594506932858707	0.01982344079069642
-13.594506932858707	-13.55532881143983	0.019970936629913817
-13.55532881143983	-13.516150690020952	0.01926295660167375
-13.516150690020952	-13.476972568602074	0.019882439126383013
-13.476972568602074	-13.437794447183197	0.0210034075044293
-13.437794447183197	-13.39861632576432	0.020236429140502596
-13.39861632576432	-13.359438204345441	0.019970936629912908
-13.359438204345441	-13.320260082926563	0.020826412497368562
-13.320260082926563	-13.281081961507684	0.022596362567966453
-13.281081961507684	-13.241903840088806	0.02236036922522007
-13.241903840088806	-13.202725718669928	0.02085591166521186
-13.202725718669928	-13.16354759725105	0.022242372553846878
-13.16354759725105	-13.124369475832173	0.02474980182052835
-13.124369475832173	-13.085191354413295	0.02383532761738498
-13.085191354413295	-13.046013232994419	0.024277815135035553
-13.046013232994419	-13.00683511157554	0.024749801820527224
-13.00683511157554	-12.967656990156662	0.02451380847778084
-12.967656990156662	-12.928478868737784	0.023245344260519014
-12.928478868737784	-12.889300747318906	0.025398783513079788
-12.889300747318906	-12.850122625900028	0.02666724773034161
-12.850122625900028	-12.81094450448115	0.025310286009549893
-12.81094450448115	-12.771766383062271	0.026077264373475646
-12.771766383062271	-12.732588261643395	0.02587077019857373
-12.732588261643395	-12.693410140224517	0.026608249394655017
-12.693410140224517	-12.654232018805638	0.026195261044848837
-12.654232018805638	-12.615053897386762	0.027139234415835614
-12.615053897386762	-12.575875775967884	0.028643691975842597
-12.575875775967884	-12.536697654549005	0.030295645375067296
-12.536697654549005	-12.497519533130127	0.027906212779760138
-12.497519533130127	-12.458341411711249	0.027994710283290033
-12.458341411711249	-12.41916329029237	0.02902718115780547
-12.41916329029237	-12.379985168873493	0.027286730255050875
-12.379985168873493	-12.340807047454616	0.029941655360949074
-12.340807047454616	-12.301628926035738	0.0284961961366261
-12.301628926035738	-12.26245080461686	0.029499167843298243
-12.26245080461686	-12.223272683197983	0.03076763206056146
-12.223272683197983	-12.184094561779105	0.03008915120016421
-12.184094561779105	-12.144916440360227	0.03162310792801572
-12.144916440360227	-12.105738318941349	0.03156410959232912
