lower bin	upper bin	clr prior value
-20.678678325016776	-20.638074804057656	2.735832957805532e-05
-20.638074804057656	-20.59747128309854	0.0
-20.59747128309854	-20.55686776213942	0.0
-20.55686776213942	-20.5162642411803	2.735832957805532e-05
-20.5162642411803	-20.475660720221182	0.0
-20.475660720221182	-20.43505719926206	0.0
-20.43505719926206	-20.39445367830294	0.0
-20.39445367830294	-20.35385015734382	0.0
-20.35385015734382	-20.313246636384704	0.0
-20.313246636384704	-20.272643115425584	0.0
-20.272643115425584	-20.232039594466464	0.0
-20.232039594466464	-20.191436073507347	2.7358329578057714e-05
-20.191436073507347	-20.150832552548227	0.0
-20.150832552548227	-20.110229031589107	0.0
-20.110229031589107	-20.06962551062999	5.471665915611543e-05
-20.06962551062999	-20.02902198967087	0.0
-20.02902198967087	-19.98841846871175	0.0
-19.98841846871175	-19.947814947752633	0.0
-19.947814947752633	-19.907211426793513	0.0
-19.907211426793513	-19.866607905834393	0.0
-19.866607905834393	-19.826004384875272	0.0
-19.826004384875272	-19.785400863916156	2.7358329578057714e-05
-19.785400863916156	-19.744797342957035	0.0
-19.744797342957035	-19.704193821997915	0.0
-19.704193821997915	-19.6635903010388	2.7358329578057714e-05
-19.6635903010388	-19.62298678007968	5.471665915611064e-05
-19.62298678007968	-19.582383259120558	8.207498873416595e-05
-19.582383259120558	-19.541779738161438	2.735832957805532e-05
-19.541779738161438	-19.50117621720232	5.471665915611543e-05
-19.50117621720232	-19.4605726962432	0.0
-19.4605726962432	-19.41996917528408	0.0
-19.41996917528408	-19.379365654324964	2.7358329578057714e-05
-19.379365654324964	-19.338762133365844	2.735832957805532e-05
-19.338762133365844	-19.298158612406723	2.735832957805532e-05
-19.298158612406723	-19.257555091447607	8.207498873417314e-05
-19.257555091447607	-19.216951570488487	0.0001367916478902766
-19.216951570488487	-19.176348049529366	8.207498873416595e-05
-19.176348049529366	-19.13574452857025	2.7358329578057714e-05
-19.13574452857025	-19.09514100761113	0.00010943331831222127
-19.09514100761113	-19.05453748665201	2.735832957805532e-05
-19.05453748665201	-19.013933965692893	0.00016414997746834627
-19.013933965692893	-18.973330444733772	0.0001367916478902766
-18.973330444733772	-18.932726923774652	0.0001367916478902766
-18.932726923774652	-18.892123402815532	8.207498873416595e-05
-18.892123402815532	-18.851519881856415	0.000191508307046404
-18.851519881856415	-18.810916360897295	0.00010943331831222127
-18.810916360897295	-18.770312839938175	0.00010943331831222127
-18.770312839938175	-18.729709318979058	0.0002188666366244617
-18.729709318979058	-18.689105798019938	0.0001367916478902766
-18.689105798019938	-18.648502277060818	0.0002735832957805532
-18.648502277060818	-18.607898756101697	0.0001641499774683319
-18.607898756101697	-18.56729523514258	0.00016414997746834627
-18.56729523514258	-18.52669171418346	0.00010943331831222127
-18.52669171418346	-18.48608819322434	0.00021886663662444255
-18.48608819322434	-18.445484672265223	0.00035565828451475026
-18.445484672265223	-18.404881151306103	0.00019150830704638724
-18.404881151306103	-18.364277630346983	0.0002735832957805532
-18.364277630346983	-18.323674109387866	0.0003009416253586348
-18.323674109387866	-18.283070588428746	0.0004103749436708298
-18.283070588428746	-18.242467067469626	0.00021886663662444255
-18.242467067469626	-18.20186354651051	0.00032829995493669254
-18.20186354651051	-18.16126002555139	0.0003830166140927745
-18.16126002555139	-18.12065650459227	0.0004103749436708298
-18.12065650459227	-18.080052983633152	0.000574524921139212
-18.080052983633152	-18.039449462674032	0.00046509160282694043
-18.039449462674032	-17.99884594171491	0.0003556582845147192
-17.99884594171491	-17.95824242075579	0.0007386748986074936
-17.95824242075579	-17.917638899796675	0.0004650916028269811
-17.917638899796675	-17.877035378837554	0.0005198082619830511
-17.877035378837554	-17.836431857878434	0.0008481082169197149
-17.836431857878434	-17.795828336919318	0.0006565999098733851
-17.795828336919318	-17.755224815960197	0.0005198082619830511
-17.755224815960197	-17.714621295001077	0.000766033228185549
-17.714621295001077	-17.674017774041957	0.0007113165690294384
-17.674017774041957	-17.63341425308284	0.0007113165690295005
-17.63341425308284	-17.59281073212372	0.000683958239451383
-17.59281073212372	-17.5522072111646	0.0010396165239661022
-17.5522072111646	-17.511603690205483	0.0012584831605906548
