lower bin	upper bin	clr prior value
-21.610096710693174	-21.569739463567853	2.555181841251368e-05
-21.569739463567853	-21.529382216442535	0.0
-21.529382216442535	-21.489024969317214	0.0
-21.489024969317214	-21.448667722191892	0.0
-21.448667722191892	-21.40831047506657	2.555181841251368e-05
-21.40831047506657	-21.367953227941253	0.0
-21.367953227941253	-21.327595980815932	0.0
-21.327595980815932	-21.28723873369061	2.555181841251368e-05
-21.28723873369061	-21.246881486565293	0.0
-21.246881486565293	-21.206524239439972	0.0
-21.206524239439972	-21.16616699231465	5.110363682502736e-05
-21.16616699231465	-21.125809745189333	0.0
-21.125809745189333	-21.08545249806401	0.0
-21.08545249806401	-21.04509525093869	0.0
-21.04509525093869	-21.00473800381337	0.0
-21.00473800381337	-20.96438075668805	0.0
-20.96438075668805	-20.92402350956273	2.555181841251368e-05
-20.92402350956273	-20.88366626243741	0.0
-20.88366626243741	-20.84330901531209	5.110363682503186e-05
-20.84330901531209	-20.80295176818677	2.555181841251368e-05
-20.80295176818677	-20.762594521061448	7.665545523754105e-05
-20.762594521061448	-20.72223727393613	0.0
-20.72223727393613	-20.68188002681081	0.0
-20.68188002681081	-20.641522779685488	0.0
-20.641522779685488	-20.601165532560167	7.665545523754105e-05
-20.601165532560167	-20.56080828543485	5.110363682503186e-05
-20.56080828543485	-20.520451038309528	7.665545523754105e-05
-20.520451038309528	-20.480093791184206	5.110363682502736e-05
-20.480093791184206	-20.43973654405889	2.555181841251593e-05
-20.43973654405889	-20.399379296933567	5.110363682502736e-05
-20.399379296933567	-20.359022049808246	5.110363682502736e-05
-20.359022049808246	-20.318664802682925	5.110363682502736e-05
-20.318664802682925	-20.278307555557607	7.665545523754779e-05
-20.278307555557607	-20.237950308432286	5.110363682502736e-05
-20.237950308432286	-20.197593061306964	0.00010220727365005472
-20.197593061306964	-20.157235814181647	5.110363682503186e-05
-20.157235814181647	-20.116878567056325	0.0002555181841251368
-20.116878567056325	-20.076521319931004	0.0001277590920625684
-20.076521319931004	-20.036164072805686	0.00012775909206257967
-20.036164072805686	-19.995806825680365	0.0001533109104750821
-19.995806825680365	-19.955449578555044	5.110363682502736e-05
-19.955449578555044	-19.915092331429726	0.00012775909206257967
-19.915092331429726	-19.874735084304405	0.0001533109104750821
-19.874735084304405	-19.834377837179083	0.00017886272888759577
-19.834377837179083	-19.794020590053762	0.0001533109104750821
-19.794020590053762	-19.753663342928444	0.00017886272888761152
-19.753663342928444	-19.713306095803123	0.0001533109104750821
-19.713306095803123	-19.6729488486778	0.0003066218209501642
-19.6729488486778	-19.632591601552484	2.555181841251593e-05
-19.632591601552484	-19.592234354427163	0.00010220727365005472
-19.592234354427163	-19.55187710730184	0.0003066218209501642
-19.55187710730184	-19.51151986017652	0.00017886272888759577
-19.51151986017652	-19.471162613051202	0.00017886272888761152
-19.471162613051202	-19.43080536592588	0.00022996636571262315
-19.43080536592588	-19.39044811880056	0.00035772545777519154
-19.39044811880056	-19.350090871675242	0.00040882909460025486
-19.350090871675242	-19.30973362454992	0.00043438091301273264
-19.30973362454992	-19.2693763774246	0.0003066218209501642
-19.2693763774246	-19.229019130299278	0.0003832772761877052
-19.229019130299278	-19.18866188317396	0.00035772545777522304
-19.18866188317396	-19.14830463604864	0.0005110363682502736
-19.14830463604864	-19.107947388923318	0.0006643472787253558
-19.107947388923318	-19.067590141798	0.0004854845498378027
-19.067590141798	-19.02723289467268	0.00040882909460021887
-19.02723289467268	-18.986875647547357	0.0006132436419003284
-18.986875647547357	-18.94651840042204	0.00040882909460025486
-18.94651840042204	-18.90616115329672	0.000638795460312842
-18.90616115329672	-18.865803906171397	0.0006132436419003284
-18.865803906171397	-18.82544665904608	0.0004854845498378027
-18.82544665904608	-18.785089411920758	0.0008432100076129516
-18.785089411920758	-18.744732164795437	0.0005876918234878146
-18.744732164795437	-18.704374917670116	0.0008176581892004377
-18.704374917670116	-18.664017670544798	0.0006132436419003823
-18.664017670544798	-18.623660423419476	0.0009454172812630062
-18.623660423419476	-18.583303176294155	0.0008176581892004377
-18.583303176294155	-18.542945929168837	0.0008943136444380576
-18.542945929168837	-18.502588682043516	0.0010987281917380883
-18.502588682043516	-18.462231434918195	0.0007410027339628968
-18.462231434918195	-18.421874187792874	0.0010476245549130609
-18.421874187792874	-18.381516940667556	0.0012009354653882488
-18.381516940667556	-18.341159693542235	0.0010220727365005471
-18.341159693542235	-18.300802446416913	0.0013542463758632252
-18.300802446416913	-18.260445199291595	0.0009454172812630895
-18.260445199291595	-18.220087952166274	0.0014564536495132799
-18.220087952166274	-18.179730705040953	0.001379798194275739
-18.179730705040953	-18.13937345791563	0.0014820054679257936
-18.13937345791563	-18.099016210790314	0.0018397309257011472
-18.099016210790314	-18.058658963664993	0.001277590920625684
-18.058658963664993	-18.01830171653967	0.0015331091047508208
-18.01830171653967	-17.977944469414354	0.001967490017763727
-17.977944469414354	-17.937587222289032	0.0015331091047508208
-17.937587222289032	-17.89722997516371	0.0016608681968133894
-17.89722997516371	-17.856872728038393	0.0020952491098263065
-17.856872728038393	-17.816515480913072	0.002171904565063663
-17.816515480913072	-17.77615823378775	0.0020952491098261217
-17.77615823378775	-17.735800986662433	0.002478526386014045
-17.735800986662433	-17.69544373953711	0.002248560020301204
-17.69544373953711	-17.65508649241179	0.0025296300228388542
-17.65508649241179	-17.61472924528647	0.0026062854780763956
-17.61472924528647	-17.57437199816115	0.002223008201888886
-17.57437199816115	-17.53401475103583	0.003219529119976724
-17.53401475103583	-17.49365750391051	0.0026829409333139365
-17.49365750391051	-17.45330025678519	0.002682940933314173
-17.45330025678519	-17.41294300965987	0.003040666391089128
-17.41294300965987	-17.37258576253455	0.0029384591174390737
-17.37258576253455	-17.332228515409227	0.0029129072990265598
-17.332228515409227	-17.29187126828391	0.003781669125052358
-17.29187126828391	-17.251514021158588	0.003219529119976724
-17.251514021158588	-17.211156774033267	0.004241601856477271
-17.211156774033267	-17.17079952690795	0.0035772545777522304
-17.17079952690795	-17.130442279782628	0.003500599122514374
-17.130442279782628	-17.090085032657306	0.003781669125052025
-17.090085032657306	-17.049727785531985	0.003296184575214265
-17.049727785531985	-17.009370538406667	0.004062739127590033
-17.009370538406667	-16.969013291281346	0.003909428217114593
-16.969013291281346	-16.92865604415603	0.004062739127590033
-16.92865604415603	-16.888298797030707	0.0049059491352026275
-16.888298797030707	-16.847941549905386	0.004446016403777381
-16.847941549905386	-16.807584302780064	0.004624879132664976
-16.807584302780064	-16.767227055654743	0.0053403300482153596
-16.767227055654743	-16.726869808529425	0.004573775495840351
-16.726869808529425	-16.686512561404104	0.004624879132664976
-16.686512561404104	-16.646155314278786	0.0053147782298033144
-16.646155314278786	-16.605798067153465	0.004982604590440168
-16.605798067153465	-16.565440820028144	0.005672503687578038
-16.565440820028144	-16.525083572902822	0.0049570527720276545
-16.525083572902822	-16.484726325777505	0.005698055505991053
-16.484726325777505	-16.444369078652183	0.005698055505990551
-16.444369078652183	-16.404011831526862	0.006081332782178256
-16.404011831526862	-16.363654584401544	0.006566817332016594
-16.363654584401544	-16.323297337276223	0.0062601955110658525
-16.323297337276223	-16.282940090150902	0.006515713695190988
-16.282940090150902	-16.24258284302558	0.006720128242491098
-16.24258284302558	-16.202225595900263	0.007461130976454651
-16.202225595900263	-16.16186834877494	0.006771231879316126
-16.16186834877494	-16.121511101649624	0.0068989909713793015
-16.121511101649624	-16.081153854524302	0.007333371884391427
-16.081153854524302	-16.04079660739898	0.007358923702803941
-16.04079660739898	-16.00043936027366	0.007384475521216454
-16.00043936027366	-15.96008211314834	0.007921063707879589
-15.96008211314834	-15.91972486602302	0.008176581892004738
-15.91972486602302	-15.8793676188977	0.008457651894542029
-15.8793676188977	-15.83901037177238	0.008329892802479828
-15.83901037177238	-15.79865312464706	0.00909644735485527
-15.79865312464706	-15.75829587752174	0.010169623728180444
-15.75829587752174	-15.717938630396418	0.008304340984066946
-15.717938630396418	-15.6775813832711	0.009249758265330768
-15.6775813832711	-15.637224136145779	0.009428620994217549
-15.637224136145779	-15.596866889020458	0.010220727365005473
-15.596866889020458	-15.556509641895138	0.009428620994217964
-15.556509641895138	-15.516152394769819	0.009837450088818202
-15.516152394769819	-15.475795147644497	0.011166144646268479
-15.475795147644497	-15.435437900519178	0.010374038275481012
-15.435437900519178	-15.395080653393858	0.010961730098968853
-15.395080653393858	-15.354723406268537	0.010092968272942903
-15.354723406268537	-15.314366159143216	0.01034848645706804
-15.314366159143216	-15.274008912017896	0.0119071473802319
-15.274008912017896	-15.233651664892577	0.011421662830394119
-15.233651664892577	-15.193294417767255	0.011804940106581322
-15.193294417767255	-15.152937170641936	0.011063937372618913
-15.152937170641936	-15.112579923516616	0.013005875571970036
-15.112579923516616	-15.072222676391295	0.013542463758632252
-15.072222676391295	-15.031865429265975	0.012929220116732492
-15.031865429265975	-14.991508182140656	0.013031427390382551
-14.991508182140656	-14.951150935015335	0.012954771935144438
-14.951150935015335	-14.910793687890013	0.0132613937560946
-14.910793687890013	-14.870436440764694	0.012418183748482196
-14.870436440764694	-14.830079193639374	0.014181259218945717
-14.830079193639374	-14.789721946514053	0.01484560649767045
-14.789721946514053	-14.749364699388734	0.013797981942757996
-14.749364699388734	-14.709007452263414	0.014845606497671103
-14.709007452263414	-14.668650205138093	0.013363601029744656
-14.668650205138093	-14.628292958012771	0.014692295587195368
-14.628292958012771	-14.587935710887454	0.01533109104750956
-14.587935710887454	-14.547578463762132	0.01581657559734597
-14.547578463762132	-14.507221216636811	0.016148749236708646
-14.507221216636811	-14.466863969511492	0.016455371057659537
-14.466863969511492	-14.426506722386172	0.016455371057659537
-14.426506722386172	-14.38614947526085	0.017119718336384166
-14.38614947526085	-14.345792228135531	0.016991959244322345
-14.345792228135531	-14.305434981010212	0.017094166517972405
-14.305434981010212	-14.26507773388489	0.01727302924685925
-14.26507773388489	-14.22472048675957	0.017579651067809413
-14.22472048675957	-14.18436323963425	0.01770741015987276
-14.18436323963425	-14.14400599250893	0.017502995612572642
-14.14400599250893	-14.103648745383609	0.019674900177635537
-14.103648745383609	-14.06329149825829	0.018857241988435927
-14.06329149825829	-14.02293425113297	0.019419381993511252
-14.02293425113297	-13.982577004007648	0.017732961978284497
-13.982577004007648	-13.942219756882329	0.020799180187787054
-13.942219756882329	-13.90186250975701	0.019904866543349036
-13.90186250975701	-13.861505262631688	0.020058177453823243
-13.861505262631688	-13.821148015506367	0.020185936545885807
-13.821148015506367	-13.780790768381047	0.020109281090649155
-13.780790768381047	-13.740433521255728	0.02110580200873723
-13.740433521255728	-13.700076274130407	0.021361320192861438
-13.700076274130407	-13.659719027005087	0.02194901201635022
-13.659719027005087	-13.619361779879767	0.02200011565317525
-13.619361779879767	-13.579004532754446	0.02102914655349876
-13.579004532754446	-13.538647285629127	0.022664462931900633
-13.538647285629127	-13.498290038503805	0.023635432031575157
-13.498290038503805	-13.457932791378486	0.022664462931900633
-13.457932791378486	-13.417575544253166	0.02360988021316368
-13.417575544253166	-13.377218297127845	0.023890950215700296
-13.377218297127845	-13.336861050002526	0.022945532934438295
-13.336861050002526	-13.296503802877204	0.02429977931030051
-13.296503802877204	-13.256146555751885	0.024120916581413975
-13.256146555751885	-13.215789308626565	0.024683056586489303
-13.215789308626565	-13.175432061501244	0.02442753840236308
-13.175432061501244	-13.135074814375924	0.025551818412514807
-13.135074814375924	-13.094717567250603	0.026880512969964392
-13.094717567250603	-13.054360320125284	0.026854961151553062
-13.054360320125284	-13.014003072999962	0.02519409295473849
-13.014003072999962	-12.973645825874643	0.02616506205441516
-12.973645825874643	-12.933288578749323	0.02562847386775235
-12.933288578749323	-12.892931331624002	0.026599442967426744
-12.892931331624002	-12.852574084498682	0.027621515703928505
-12.852574084498682	-12.812216837373361	0.02593509568870139
-12.812216837373361	-12.771859590248042	0.027289342064565816
-12.771859590248042	-12.731502343122722	0.028209207527416347
-12.731502343122722	-12.6911450959974	0.02851582934836527
-12.6911450959974	-12.650787848872081	0.028030344798528742
