lower bin	upper bin	clr prior value
-21.321126038177137	-21.28092014360397	5.188330600728054e-05
-21.28092014360397	-21.240714249030805	0.0
-21.240714249030805	-21.20050835445764	0.0
-21.20050835445764	-21.160302459884473	0.0
-21.160302459884473	-21.120096565311307	2.594165300364027e-05
-21.120096565311307	-21.079890670738145	2.5941653003642564e-05
-21.079890670738145	-21.03968477616498	0.0
-21.03968477616498	-20.999478881591813	2.594165300364027e-05
-20.999478881591813	-20.959272987018647	0.0
-20.959272987018647	-20.91906709244548	0.0
-20.91906709244548	-20.878861197872315	0.0
-20.878861197872315	-20.83865530329915	5.188330600728054e-05
-20.83865530329915	-20.798449408725983	0.0
-20.798449408725983	-20.758243514152817	0.0
-20.758243514152817	-20.71803761957965	0.0
-20.71803761957965	-20.677831725006484	2.594165300364027e-05
-20.677831725006484	-20.637625830433322	5.188330600728513e-05
-20.637625830433322	-20.597419935860156	2.594165300364027e-05
-20.597419935860156	-20.55721404128699	0.0
-20.55721404128699	-20.517008146713824	2.594165300364027e-05
-20.517008146713824	-20.476802252140658	2.594165300364027e-05
-20.476802252140658	-20.436596357567492	0.0
-20.436596357567492	-20.396390462994326	2.594165300364027e-05
-20.396390462994326	-20.35618456842116	0.0
-20.35618456842116	-20.315978673847994	5.188330600728054e-05
-20.315978673847994	-20.275772779274828	0.00012970826501820137
-20.275772779274828	-20.23556688470166	5.188330600728054e-05
-20.23556688470166	-20.1953609901285	0.0
-20.1953609901285	-20.155155095555333	7.782495901092081e-05
-20.155155095555333	-20.114949200982167	7.782495901092081e-05
-20.114949200982167	-20.074743306409	0.0
-20.074743306409	-20.034537411835835	5.188330600728054e-05
-20.034537411835835	-19.99433151726267	0.0
-19.99433151726267	-19.954125622689503	7.782495901092081e-05
-19.954125622689503	-19.913919728116337	2.594165300364027e-05
-19.913919728116337	-19.87371383354317	7.782495901092081e-05
-19.87371383354317	-19.83350793897001	0.00010376661201457026
-19.83350793897001	-19.793302044396842	0.00018159157102548188
-19.793302044396842	-19.753096149823676	0.00010376661201456108
-19.753096149823676	-19.71289025525051	0.00010376661201456108
-19.71289025525051	-19.672684360677344	2.594165300364027e-05
-19.672684360677344	-19.63247846610418	0.00018159157102548188
-19.63247846610418	-19.592272571531012	0.00018159157102548188
-19.592272571531012	-19.552066676957846	0.00020753322402912216
-19.552066676957846	-19.51186078238468	0.00031129983604368325
-19.51186078238468	-19.471654887811514	0.00010376661201456108
-19.471654887811514	-19.431448993238348	0.00010376661201456108
-19.431448993238348	-19.391243098665186	0.00028535818304006817
-19.391243098665186	-19.35103720409202	0.00018159157102548188
-19.35103720409202	-19.310831309518854	0.00033724148904732353
-19.310831309518854	-19.270625414945687	0.00033724148904732353
-19.270625414945687	-19.23041952037252	0.00031129983604368325
-19.23041952037252	-19.190213625799355	0.00023347487703276242
-19.190213625799355	-19.15000773122619	0.00036318314205096376
-19.15000773122619	-19.109801836653023	0.0004410081010618846
-19.109801836653023	-19.069595942079857	0.00036318314205096376
-19.069595942079857	-19.02939004750669	0.00041506644805824433
-19.02939004750669	-18.989184152933525	0.00036318314205096376
-18.989184152933525	-18.948978258360363	0.0005188330600728512
-18.948978258360363	-18.908772363787197	0.0005188330600728055
-18.908772363787197	-18.86856646921403	0.0003891247950546041
-18.86856646921403	-18.828360574640865	0.0007004246310982873
-18.828360574640865	-18.7881546800677	0.0006485413250910067
-18.7881546800677	-18.747948785494533	0.0007004246310982873
-18.747948785494533	-18.707742890921367	0.0004410081010618846
-18.707742890921367	-18.6675369963482	0.0005447747130764457
-18.6675369963482	-18.627331101775034	0.0008301328961164887
-18.627331101775034	-18.58712520720187	0.0006485413250910067
-18.58712520720187	-18.546919312628702	0.0007004246310982873
-18.546919312628702	-18.50671341805554	0.0005966580190837788
-18.50671341805554	-18.466507523482374	0.0008560745491201289
-18.466507523482374	-18.426301628909208	0.0009079578551274095
-18.426301628909208	-18.386095734336042	0.0010117244671419706
-18.386095734336042	-18.345889839762876	0.0011933160381674525
-18.345889839762876	-18.30568394518971	0.0012711409971783733
-18.30568394518971	-18.265478050616544	0.0009079578551274095
-18.265478050616544	-18.225272156043378	0.001141432732160172
-18.225272156043378	-18.18506626147021	0.0008301328961164887
-18.18506626147021	-18.144860366897046	0.001245199344174733
-18.144860366897046	-18.10465447232388	0.0013230243031856538
-18.10465447232388	-18.064448577750717	0.0015564991802185539
-18.064448577750717	-18.02424268317755	0.0011933160381674525
-18.02424268317755	-17.984036788604385	0.0015564991802184164
-17.984036788604385	-17.94383089403122	0.0018677990162620994
-17.94383089403122	-17.903624999458053	0.0015564991802184164
-17.903624999458053	-17.863419104884887	0.0015824408332220565
-17.863419104884887	-17.82321321031172	0.001452732568203855
-17.82321321031172	-17.783007315738555	0.0016602657922329773
-17.783007315738555	-17.74280142116539	0.001245199344174733
-17.74280142116539	-17.702595526592226	0.0016862074452367664
-17.702595526592226	-17.662389632019057	0.0019456239752728484
-17.662389632019057	-17.622183737445894	0.0025682236473606136
-17.622183737445894	-17.58197784287273	0.0019715656282766605
-17.58197784287273	-17.541771948299562	0.0020493905872875813
-17.541771948299562	-17.501566053726396	0.002282865464320344
-17.501566053726396	-17.46136015915323	0.0023606904233312645
-17.46136015915323	-17.421154264580064	0.0022309821583130635
-17.421154264580064	-17.380948370006898	0.002594165300364027
-17.380948370006898	-17.340742475433732	0.0025422819943567466
-17.340742475433732	-17.300536580860566	0.00290546513640771
-17.300536580860566	-17.260330686287404	0.002308807117324188
-17.260330686287404	-17.220124791714234	0.0028276401773965395
