lower bin	upper bin	clr prior value
-20.86299479461056	-20.825634668366206	2.7107325241803196e-05
-20.825634668366206	-20.78827454212185	0.0
-20.78827454212185	-20.7509144158775	0.0
-20.7509144158775	-20.713554289633144	2.7107325241803196e-05
-20.713554289633144	-20.67619416338879	2.7107325241803196e-05
-20.67619416338879	-20.638834037144434	8.132197572540958e-05
-20.638834037144434	-20.60147391090008	2.7107325241803196e-05
-20.60147391090008	-20.564113784655724	8.132197572540958e-05
-20.564113784655724	-20.526753658411373	2.7107325241805777e-05
-20.526753658411373	-20.489393532167018	2.7107325241803196e-05
-20.489393532167018	-20.452033405922663	2.7107325241803196e-05
-20.452033405922663	-20.414673279678308	2.7107325241803196e-05
-20.414673279678308	-20.377313153433953	5.421465048360639e-05
-20.377313153433953	-20.339953027189598	0.000135536626209016
-20.339953027189598	-20.302592900945246	0.00010842930096722311
-20.302592900945246	-20.26523277470089	5.421465048360639e-05
-20.26523277470089	-20.227872648456536	0.0001897512766926224
-20.227872648456536	-20.19051252221218	0.00016264395145081917
-20.19051252221218	-20.153152395967826	0.0001897512766926224
-20.153152395967826	-20.11579226972347	0.00021685860193442557
-20.11579226972347	-20.07843214347912	0.0002981805776598635
-20.07843214347912	-20.041072017234765	0.000135536626209016
-20.041072017234765	-20.00371189099041	0.00010842930096721278
-20.00371189099041	-19.966351764746054	0.0001897512766926224
-19.966351764746054	-19.9289916385017	0.000271073252418032
-19.9289916385017	-19.891631512257348	0.0003523952281434751
-19.891631512257348	-19.854271386012993	0.0002439659271762288
-19.854271386012993	-19.816911259768638	0.00040660987862704796
-19.816911259768638	-19.779551133524283	0.00043371720386885113
-19.779551133524283	-19.742191007279928	0.00021685860193442557
-19.742191007279928	-19.704830881035573	0.0003795025533852448
-19.704830881035573	-19.66747075479122	0.0002981805776598635
-19.66747075479122	-19.630110628546866	0.0004879318543524576
-19.630110628546866	-19.59275050230251	0.0005150391795942608
-19.59275050230251	-19.555390376058156	0.00046082452911065436
-19.555390376058156	-19.5180302498138	0.0008132197572540959
-19.5180302498138	-19.480670123569446	0.0006234684805614735
-19.480670123569446	-19.443309997325095	0.0005150391795943097
-19.443309997325095	-19.40594987108074	0.0005963611553196703
-19.40594987108074	-19.368589744836385	0.000542146504836064
-19.368589744836385	-19.33122961859203	0.0008674344077377023
-19.33122961859203	-19.293869492347675	0.0006776831310450798
-19.293869492347675	-19.256509366103323	0.0009216490582213964
-19.256509366103323	-19.219149239858968	0.0009487563834631119
-19.219149239858968	-19.181789113614613	0.0007590051067704896
-19.181789113614613	-19.144428987370258	0.0009216490582213087
-19.144428987370258	-19.107068861125903	0.0008674344077377023
-19.107068861125903	-19.069708734881548	0.0011927223106393406
-19.069708734881548	-19.032348608637196	0.000596361155319727
-19.032348608637196	-18.99498848239284	0.0009487563834631119
-18.99498848239284	-18.957628356148486	0.0012740442863647503
-18.957628356148486	-18.92026822990413	0.001246936961122947
-18.92026822990413	-18.882908103659776	0.0010029710339467183
-18.882908103659776	-18.84554797741542	0.0015451175387827822
-18.84554797741542	-18.80818785117107	0.0009216490582213964
-18.80818785117107	-18.770827724926715	0.001653546839749995
-18.770827724926715	-18.73346759868236	0.0013011516116065533
-18.73346759868236	-18.696107472438005	0.0014366882378155695
-18.696107472438005	-18.65874734619365	0.0018704054416844207
-18.65874734619365	-18.6213872199493	0.0015993321892665408
-18.6213872199493	-18.584027093704943	0.0014637955630573728
-18.584027093704943	-18.546666967460588	0.0012740442863647503
-18.546666967460588	-18.509306841216233	0.0015722248640245855
