lower bin	upper bin	clr prior value
-19.88560049840616	-19.850589860464158	8.622386417156079e-05
-19.850589860464158	-19.815579222522157	0.0
-19.815579222522157	-19.78056858458016	8.622386417156953e-05
-19.78056858458016	-19.745557946638158	0.0001149651522287477
-19.745557946638158	-19.710547308696157	0.00017244772834312157
-19.710547308696157	-19.675536670754155	0.0002874128805718693
-19.675536670754155	-19.640526032812154	0.0002874128805718693
-19.640526032812154	-19.605515394870153	0.00034489545668624314
-19.605515394870153	-19.570504756928155	0.00028741288057189846
-19.570504756928155	-19.535494118986154	0.0004311193208578039
-19.535494118986154	-19.500483481044153	0.0005748257611437386
-19.500483481044153	-19.46547284310215	0.0004311193208578039
-19.46547284310215	-19.43046220516015	0.0005173431850293646
-19.43046220516015	-19.395451567218153	0.0005748257611437969
-19.395451567218153	-19.36044092927615	0.0008622386417156078
-19.36044092927615	-19.32543029133415	0.0006610496253152994
-19.32543029133415	-19.29041965339215	0.000776014777544047
-19.29041965339215	-19.255409015450148	0.000776014777544047
-19.255409015450148	-19.220398377508147	0.0009484625058871686
-19.220398377508147	-19.18538773956615	0.0006897909133725562
-19.18538773956615	-19.150377101624148	0.0010059450820015426
-19.150377101624148	-19.115366463682147	0.0009484625058871686
-19.115366463682147	-19.080355825740146	0.0010059450820015426
-19.080355825740146	-19.045345187798144	0.0011209102342302902
-19.045345187798144	-19.010334549856147	0.0016095121312026312
-19.010334549856147	-18.975323911914145	0.0012358753864590377
-18.975323911914145	-18.940313273972144	0.0012933579625734118
-18.940313273972144	-18.905302636030143	0.0014945469789737203
-18.905302636030143	-18.870291998088142	0.0016669947073168418
-18.870291998088142	-18.83528136014614	0.001552029555088094
-18.83528136014614	-18.800270722204143	0.0016957359953742007
-18.800270722204143	-18.76526008426214	0.001552029555088094
-18.76526008426214	-18.73024944632014	0.0018969250117743372
-18.73024944632014	-18.69523880837814	0.0016382534192596547
-18.69523880837814	-18.660228170436138	0.0013795818267449726
-18.660228170436138	-18.62521753249414	0.002155596604289238
-18.62521753249414	-18.59020689455214	0.0014370644028593462
-18.59020689455214	-18.555196256610138	0.0022418204684605805
-18.555196256610138	-18.520185618668137	0.0023280443326321415
-18.520185618668137	-18.485174980726136	0.0022418204684605805
-18.485174980726136	-18.450164342784134	0.0026154572132040103
-18.450164342784134	-18.415153704842137	0.0022705617565179975
-18.415153704842137	-18.380143066900136	0.0021843378923462066
-18.380143066900136	-18.345132428958134	0.0025867159251468236
-18.345132428958134	-18.310121791016133	0.0025579746370896364
-18.310121791016133	-18.275111153074132	0.0029028700937758795
-18.275111153074132	-18.240100515132134	0.002902870093776174
-18.240100515132134	-18.205089877190133	0.0029603526698902534
-18.205089877190133	-18.170079239248132	0.0030465765340618144
-18.170079239248132	-18.13506860130613	0.0031328003982333754
-18.13506860130613	-18.10005796336413	0.0033627307026908703
-18.10005796336413	-18.06504732542213	0.003104059110176503
-18.06504732542213	-18.03003668748013	0.003420213278805244
-18.03003668748013	-17.99502604953813	0.0033052481265764965
-17.99502604953813	-17.960015411596128	0.0033914719907480574
-17.960015411596128	-17.925004773654127	0.003592661007148366
-17.925004773654127	-17.889994135712126	0.0033627307026908703
-17.889994135712126	-17.854983497770128	0.004138745480235338
-17.854983497770128	-17.819972859828127	0.004110004192177731
-17.819972859828127	-17.784962221886126	0.0037938500235486744
-17.784962221886126	-17.749951583944124	0.0040525216160633565
-17.749951583944124	-17.714940946002123	0.004110004192177731
-17.714940946002123	-17.679930308060126	0.005087207986122603
-17.679930308060126	-17.644919670118124	0.004253710632463665
-17.644919670118124	-17.609909032176123	0.004684829953321469
-17.609909032176123	-17.574898394234122	0.004512382224978347
-17.574898394234122	-17.53988775629212	0.0042249693444064785
-17.53988775629212	-17.504877118350123	0.004742312529436324
-17.504877118350123	-17.469866480408122	0.0055758098830942645
-17.469866480408122	-17.43485584246612	0.0054033621547511426
-17.43485584246612	-17.39984520452412	0.005690775035323011
-17.39984520452412	-17.364834566582118	0.005259655714465207
-17.364834566582118	-17.329823928640117	0.005460844730865517
-17.329823928640117	-17.29481329069812	0.006294342084524575
-17.29481329069812	-17.259802652756118	0.005317138290579581
-17.259802652756118	-17.224792014814117	0.005259655714465207
-17.224792014814117	-17.189781376872116	0.006581754965095807
